elevations	1
eleventh	1
elias	2
eligible	1
elizabeth	1
elm	2
elms	1
eloped	1
eloquence	3
eloquent	6
eloquently	2
else	14
elsewhere	4
elude	1
eluding	1
elysian	2
em	7
emaciated	1
emanations	1
emancipated	2
emancipation	1
embellished	2
emblem	2
emblematic	1
emblems	2
embodied	7
embossed	1
embrace	2
embraces	1
embracing	2
embroidered	4
emeralds	2
emergencies	1
emerges	1
emigrant	4
emigrants	5
emigration	1
eminence	2
eminently	3
emotion	3
emotions	6
emperor	18
emphatic	1
emphatically	1
empire	1
employ	1
employed	5
employer	1
employment	5
emporium	1
empress	2
empties	1
empty	4
en	1
enable	7
enabled	6
enabling	1
enamoured	2
encampment	1
enchanter	1
enchanting	1
encircle	1
encircled	3
enclosed	5
enclosure	2
enclosures	1
encounter	1
encountered	4
encounters	2
encouraged	1
encouragement	3
encouragements	1
encumbered	1
end	18
endeared	3
endeavoured	1
ended	3
endless	2
endow	1
endowed	2
endowments	1
ends	2
endure	3
endured	1
enemies	2
enemy	5
energetic	2
energies	2
energy	5
enfold	2
enforced	1
engage	1
engaged	5
engineer	1
engines	3
england	13
english	14
englishman	2
englishmen	1
engrave	1
engraved	2
engraving	2
engravings	2
enjoy	4
enjoyed	1
enjoyment	2
enjoys	2
enlarge	1
enlarged	1
enlighten	1
enlightened	2
enlisted	1
ennobled	1
enormous	1
enough	44
enslave	3
entangled	2
enter	12
entered	12
entering	2
enterprising	2
enters	4
entertaining	1
entertainment	1
entertainments	1
enthusiasm	4
enthusiastic	1
enthusiasts	1
entire	8
entirely	8
entitled	1
entrance	2
entrap	1
entreaty	2
entries	1
entwined	2
envelope	1
enveloped	1
environs	3
envy	1
epic	1
episcopacy	1
episcopal	2
epitaph	2
epitaphs	1
epoch	1
equable	1
equal	7
equality	1
equalled	1
equally	4
equilibrium	1
equity	1
er	1
era	1
ere	4
erect	1
erected	11
erection	1
erie	2
ermine	2
errand	1
errands	3
erring	4
error	1
errors	2
erst	1
escape	11
escaped	2
escorted	1
especial	3
especially	8
esq	1
essence	2
establish	2
established	11
establishment	4
establishments	3
estate	1
esteem	1
estimate	3
estimation	1
etc	1
eternal	14
eternity	8
eth	1
ethiopia	1
ethiopian	3
etiquette	1
europe	3
european	3
evade	1
evasion	2
eve	2
even	80
evening	24
evenings	2
event	3
events	4
ever	140
evergreen	1
evergreens	1
everlasting	6
every	99
everybody	11
everything	27
everywhere	19
evidence	10
evident	2
evidently	6
evil	38
evils	9
evinced	3
evolutions	3
evolved	2
ewer	1
ex	1
exact	3
exactly	2
exaggerated	2
exaggerations	1
examination	1
examine	4
examined	1
examining	1
example	5
examples	1
exasperated	1
exceeded	1
exceeding	3
exceedingly	10
excellence	1
excellent	3
excels	1
except	9
exception	4
exceptions	1
excess	1
excessive	1
exchange	6
exchanged	2
exchanging	1
excite	5
excited	17
excitement	11
excites	3
exciting	2
exclaim	1
exclaimed	4
exclaims	1
exclamation	1
exclude	1
exclusive	1
exclusively	1
excrescence	1
excursion	1
excursions	1
execrations	1
execute	2
executed	5
execution	9
executioner	1
executions	5
exemplary	1
exercise	1
exercises	3
exert	2
exhaustless	1
exhibited	1
exhibition	2
exhibitions	1
exhilarating	1
exhorted	1
exile	1
exiles	1
exist	3
existed	3
existence	10
existing	1
exists	4
exit	1
exorbitant	1
exotic	1
expand	1
expanding	1
expands	2
expanse	1
expansive	1
expect	8
expectations	1
expected	3
expecting	3
expediency	1
expel	1
expenditure	1
expense	5
experience	11
experienced	2
experiences	1
experiment	4
experiments	1
expiring	1
explain	6
explained	4
explains	1
explanation	2
explanations	1
exposed	3
exposition	1
expostulation	1
express	7
expressed	6
expresses	3
expressing	1
expression	10
expressive	6
expulsion	1
exquisite	1
exquisitely	2
extended	4
extends	1
extensive	3
extent	2
exterior	2
exterminated	1
external	2
extinction	1
extinguish	1
extinguished	3
extract	1
extracting	1
extraordinary	1
extreme	7
extremely	4
extremest	1
extremity	4
exultation	2
eye	33
eyed	1
eyes	45
eyesight	2
fable	2
fabled	1
fabric	2
fabricated	1
fabulous	1
facade	1
face	31
faces	18
facetious	3
facilitate	1
facilities	1
facility	2
facing	1
fact	32
facts	5
faculties	4
faggot	1
fail	1
failed	5
failing	2
fails	1
failure	1
fain	8
faint	1
faintly	2
fair	19
fairies	7
fairly	2
fairy	18
fairyland	1
faith	41
faithful	7
fall	13
fallen	12
falling	7
falls	4
false	18
falsehood	4
falsehoods	3
falsely	1
falsity	1
falter	1
fame	4
familiar	8
familiarity	4
familiarly	1
families	6
family	25
famine	1
famous	6
fanaticism	1
fancied	3
fancies	4
fanciful	3
fancy	6
fanned	1
fantastic	9
far	63
fare	1
farewell	21
farm	10
farmer	7
farmers	3
farmhouse	2
farmhouses	1
farms	7
farther	3
farthest	1
farthing	1
fashion	19
fashionable	3
fashioned	1
fast	7
fasten	2
fastened	2
fat	1
fata	2
fatal	3
fatality	1
fate	7
father	41
father-in-law	1
fathers	2
fathoms	1
fatiguing	1
fault	4
faults	3
favour	4
favourable	3
favourite	9
favourites	1
favours	3
fear	17
feared	4
fearful	4
fearfully	5
fears	2
feast	4
feather	1
feathered	1
feathers	5
feature	5
features	8
february	3
fed	3
fee	1
feeble	3
feebly	1
feed	2
feeds	1
feel	23
feeling	20
feelings	16
feels	10
fees	3
feet	31
fell	24
fellow	10
fellow-creature	2
fellow-creatures	2
fellow-travellers	1
fellows	1
fellowship	1
felon	2
felt	23
female	1
feminine	4
fences	2
fenton	1
fern	1
ferns	2
ferry	2
fertility	1
fervent	1
fervid	3
fervour	2
festival	5
festivals	2
festoons	1
fetch	1
fetter	1
fettered	1
fetters	1
feudal	3
feuds	1
fever	2
feverish	2
few	49
fibres	1
fiction	1
fictitious	1
fidelity	1
field	8
fields	14
fiend	1
fierce	9
fiercely	1
fiercer	1
fiercest	3
fiery	6
fife	1
fifteen	3
fifty	9
fight	4
fighting	4
fights	1
figure	6
figured	1
figures	6
file	1
fill	7
filled	30
fills	4
filth	2
filthy	1
final	6
finally	3
find	39
finding	3
finds	5
fine	19
finer	1
finery	2
finest	5
finger	1
fingers	6
finish	1
finished	1
finite	7
fir	2
fire	26
firearms	1
fired	2
fireplace	2
fires	3
fireside	3
fireworks	3
firing	2
firm	2
firmament	1
firmness	1
firs	1
first	73
fish	15
fisherman	1
fishermen	1
fishing	1
fist	1
fit	6
fits	2
fitted	3
fitting	9
five	16
fix	2
fixed	11
flag	4
flags	3
flame	6
flames	2
flaming	1
flash	4
flashing	2
flattery	1
flaunting	1
flaw	1
fleecy	1
fleet	1
fletcher	1
flew	4
flexibility	1
flies	4
flight	3
flimsy	1
flings	1
flitting	2
float	3
floated	7
floating	9
floats	3
flock	1
flocking	2
flocks	2
flogged	1
flood	2
floor	4
flora	1
florence	1
florida	5
flourished	1
flourishes	1
flourishing	1
flow	5
flowed	6
flower	12
flowered	1
flowers	46
flowery	7
flowing	9
flows	6
fluctuating	2
fluctuation	1
fluctuations	1
fluid	4
fluids	1
flung	1
flush	3
flushed	1
flute	5
flutes	3
fluttered	2
fluttering	2
fly	6
flying	8
foam	1
focus	1
foe	2
fog	2
foggy	3
fogs	1
foil	1
fold	1
folded	7
folds	3
foliage	15
folks	7
follow	6
followed	8
following	14
folly	1
fond	6
fondly	2
fondness	2
font	1
food	7
fool	2
foolish	7
foot	16
footed	1
footstep	2
footsteps	2
footstool	1
foppery	1
for	727
fora	4
forbade	1
forbear	5
forbid	2
forbidden	1
forbids	1
force	16
forced	5
forces	1
forcibly	2
forcing	1
forebodings	1
forego	1
foreground	1
forehead	2
foreign	9
foreigner	2
foreigners	3
foreseen	3
forest	21
forests	4
foretell	1
forever	5
forget	13
forgive	11
forgiven	2
forgiveness	1
forgot	4
forgotten	7
fork	2
forlorn	6
form	36
formal	1
formation	1
formed	7
former	4
formerly	3
formidable	2
forming	1
forms	46
fort	1
forth	37
forthwith	1
fortitude	1
fortnight	3
forts	1
fortune	5
fortunes	1
forty	3
forty-two	1
forward	8
fou	1
fought	4
foul	1
found	50
foundation	5
foundations	7
founded	2
fountain	7
fountains	10
four	18
fours	1
fourteen	2
fourth	2
fowls	1
fox	2
fragile	1
fragment	6
fragments	7
fragrance	2
fragrant	6
frail	2
frame	8
france	3
francis	2
frank	3
franklin	4
frankness	1
frantic	1
fraud	1
freaks	1
free	35
freedom	22
freely	5
freeman	1
freewill	4
freight	1
french	16
frenchman	2
frenzy	1
frequent	7
frequented	1
frequently	8
fresh	8
freshness	3
fret	2
fretful	2
fretted	1
friend	40
friendless	3
friendly	30
friends	18
friendship	5
frigate	3
frighten	1
frightened	4
frightful	6
fringe	1
fringed	1
fringes	1
fro	1
frolic	3
from	533
front	3
fronting	1
frost	1
frosty	1
frothy	1
frown	1
frowns	1
frozen	2
frugal	1
fruit	7
fruits	2
fry	2
fuel	1
fugitive	3
fugitives	1
fulfil	5
fulfilled	3
fulfilling	1
fulfilment	2
full	40
fullest	1
fullness	2
fully	7
fume	1
fun	5
fund	1
fundamental	1
funds	1
funeral	6
fur	1
furious	3
furiously	1
furnace	2
furnish	3
furnished	3
furnishes	2
furniture	2
furs	1
further	5
fuss	1
future	24
futurity	1
gabriel	7
gaelic	1
gaiety	1
gain	2
gained	5
gaining	1
gait	3
gale	2
gallantry	3
galleries	1
gallery	3
gallon	1
gallows	11
gambols	2
game	6
games	2
gaol	2
gaols	1
garb	1
garden	30
gardener	2
gardeners	2
gardens	11
garland	4
garlands	6
garment	4
garments	17
garret	1
garrick	1
gasping	1
gate	5
gates	3
gateway	2
gather	4
gathered	5
gathers	3
gaudy	1
gaunt	1
gave	29
gay	3
gaze	9
gazed	4
gazing	4
gem	1
gems	7
gen	1
general	18
generally	10
generation	8
generations	4
generosity	1
generous	6
genial	15
genius	12
geniuses	1
genteel	5
gentile	2
gentiles	1
gentle	17
gentleman	22
gentlemen	4
gentleness	4
gentlest	3
gently	7
genuine	7
genus	1
geometric	1
george	3
germ	1
german	21
germans	2
germany	2
gesture	1
gestures	1
get	23
getting	4
ghastly	1
ghost	4
ghosts	4
giant	2
giants	1
gibbets	1
giddy	1
gift	6
gifted	5
gifts	7
gilded	4
gilt	1
gin	1
gingerbread	1
girl	11
girls	8
give	47
given	27
gives	10
giving	6
glad	7
glade	2
glades	1
gladly	5
gladsome	6
glance	6
glanced	1
glances	1
glancing	4
glare	3
glared	1
glass	6
gleam	7
gleamed	1
gleams	2
glee	2
glen	2
glide	1
glided	1
gliding	4
glimmering	2
glimpse	2
glimpses	6
glittering	12
glitters	1
globe	3
gloom	5
gloomy	2
gloried	1
glorified	1
glorious	12
glory	19
glossy	2
gloves	1
glowed	1
glowing	4
glue	1
go	43
goat	1
god	100
goddess	2
godlike	2
gods	2
goes	18
going	6
gold	9
golden	31
gone	15
goo	1
good	90
goodbye	8
goodly	1
goodness	1
goods	3
gorgeous	2
gospel	8
gospels	1
got	9
gothic	8
gout	1
govern	3
governed	3
government	16
governments	1
governor	4
governors	2
governs	1
gown	1
gowns	1
grace	12
graceful	40
gracefully	10
gracefulness	10
graces	2
grades	2
gradually	5
grain	4
grand	3
grandchildren	1
grandeur	7
grandfather	6
grandson	1
grant	10
grasped	1
grasping	1
grass	8
grasses	2
grassy	1
grated	3
grateful	7
gratefully	4
gratified	3
gratify	2
gratis	1
gratitude	3
gratuitously	1
grave	22
gravel	1
graves	6
gravity	1
grazing	1
great	110
greater	7
greatest	8
greatly	10
greatness	2
grecian	5
greece	3
greedy	3
greek	4
greeks	4
green	25
greenhouse	1
greenwich	3
greenwood	8
greeted	1
greeting	4
grew	11
grey	6
greyhounds	1
grief	6
grieve	2
grievous	2
grim	3
grimaces	1
grind	1
groaned	1
grog	1
gross	1
grossness	1
grotesque	2
grotto	1
grottoes	3
ground	19
grounds	8
groundwork	1
group	8
groups	3
grove	1
groves	6
grow	12
growing	4
growl	1
growling	1
grown	7
grows	2
growth	2
guard	4
guarded	1
guardian	4
guards	1
guess	7
guessed	2
guest	2
guidance	1
guide	9
guided	4
guides	1
guiding	1
guilders	1
guillotine	3
guilt	4
guiltless	1
guilty	7
gum	1
gun	3
gunpowder	2
guns	8
gush	7
gushed	1
gushing	2
gymnasium	1
habit	12
habitation	2
habitations	1
habits	4
habitually	3
had	334
hadn't	4
hae	1
hag	1
haggard	1
hail	5
hailed	2
hair	13
haired	1
haiti	6
half	29
halfway	2
hall	5
halls	7
halo	4
hamburg	4
hamilton	7
hamlet	2
hammer	3
hand	34
handed	5
handel	1
handkerchief	1
handle	1
hands	31
handsome	18
handsomely	1
hang	3
hanging	3
hangman	9
hangs	2
hannah	3
hanover	1
hapless	1
happen	1
happened	6
happens	2
happier	3
happiest	1
happily	3
happiness	14
happy	20
harbour	7
harboured	1
hard	13
hardened	6
hardens	1
harder	2
hardest	2
hardly	2
hardness	1
hardship	2
hardships	2
hare	2
harlem	1
harm	2
harmonious	10
harmoniously	2
harmonise	2
harmony	19
harness	1
harp	5
harps	4
harriet	1
harry	1
harsh	3
harshly	1
harshness	1
harvests	1
has	176
hast	9
haste	4
hasten	2
hastened	3
hastening	1
hastily	1
hat	10
hatchets	1
hate	3
hated	3
hateful	3
hath	14
hatred	7
hats	2
haunt	1
haunted	1
havana	1
have	416
haven't	1
having	17
hawk	2
hawthorn	1
hay	1
he	604
he'd	4
head	37
headed	2
headlands	1
headquarters	1
heads	10
heal	1
healed	2
healing	5
health	6
healthful	3
healthy	6
heap	3
heaped	1
heaps	1
hear	30
heard	53
hearest	1
hearing	3
hearken	1
hears	7
heart	143
hearted	2
hearth	1
heartless	2
hearts	37
hearty	1
heat	3
heated	3
heathen	4
heathy	1
heave	1
heaven	53
heavenly	16
heavens	9
heavier	1
heavily	2
heaviness	1
heaving	2
heavy	4
hebrew	6
hector	1
hedge	1
heedless	2
heights	3
heirs	1
held	8
helena	1
hell	9
helm	1
help	14
helped	2
helping	2
helpless	1
helps	2
hem	1
hemlock	1
hence	9
henry	2
her	317
herb	3
herbs	1
herculaneum	1
here	70
hereafter	5
hereditary	2
herein	1
heretical	1
heretics	1
herewith	1
heritage	1
heroes	2
heroic	2
heroine	1
heroism	1
hers	2
herself	11
hesitated	1
heterogeneous	1
hew	2
hewn	1
hi	1
hibernian	1
hid	3
hidden	8
hide	4
hides	1
hiding	1
hieroglyphic	2
hieroglyphics	1
high	42
high-spirited	1
higher	25
highest	32
highland	7
highly	9
highroad	1
highway	1
hill	6
hillock	1
hills	14
him	289
himself	50
hin	1
hinders	1
hindoo	4
hindostan	3
hints	1
hired	2
hirelings	1
his	576
hisses	1
historians	1
historical	1
history	18
hit	1
hither	7
hitherto	3
hive	3
hoe	1
hogarth	1
hogs	1
hogshead	1
hoist	1
hoisted	3
hold	9
holds	2
hole	3
holes	1
holiest	6
holiness	5
holland	3
hollow	2
holy	30
homage	3
home	54
homely	3
homer	1
homes	8
homeward	4
honest	7
honestly	1
honesty	3
honour	9
honourable	1
honoured	1
honours	2
hood	1
hoods	1
hook	1
hoop	3
hoops	1
hope	24
hoped	1
hopeful	2
hopeless	2
hopes	4
horizon	3
horizontal	1
horn	3
hornet	1
horny	1
horrible	4
horribly	1
horror	4
horrors	1
horse	7
horses	13
hospital	3
hospitals	1
host	6
hostile	2
hot	11
hotel	4
hotels	1
hotter	1
hottest	1
hound	1
hour	19
hours	14
house	43
household	9
houseless	2
houses	27
hove	1
how	118
however	17
howl	3
howling	1
howls	1
huddled	1
hudson	12
hue	3
hues	2
huge	7
hughes	1
hull	1
hum	2
human	93
human-nature	1
humane	3
humanely	1
humanity	3
humble	12
humbled	1
humblest	1
hume	2
humility	4
humming	2
humour	1
hundred	38
hundreds	4
hung	13
hunger	2
hungry	8
hunt	2
hunted	2
hunter	2
hunting	3
hurl	1
hurried	1
hurries	1
hurry	2
hurrying	2
hurt	1
husband	9
hush	4
hushed	2
hut	3
hyacinth	1
hymn	6
hymns	2
i'd	6
i'll	5
i'm	3
i've	11
ia	2
ice	4
iceland	1
icon	1
idea	34
ideal	3
ideas	14
identical	2
identity	1
idiot	1
idle	6
idleness	1
idol	2
idols	1
if	283
ife	1
ignominious	1
ignorance	6
ignorant	9
ii	8
iii	3
il	3
ill	10
illiberal	1
illinois	1
ills	2
illuminated	5
illusion	1
illustrated	1
illustration	3
ils	1
image	18
imagery	1
images	20
imaginable	2
imaginary	1
imagination	27
imaginations	3
imagine	8
imagined	6
imagining	1
imbibe	1
imbued	2
imitate	3
imitated	2
imitating	1
imitation	7
imitations	2
imitator	1
immediate	1
immediately	5
immemorial	2
immense	8
immensely	1
immensity	2
immoral	1
immortal	7
immortality	5
immoveable	1
impart	1
imparts	1
impatience	1
impatient	4
impatiently	1
impelled	2
imperceptible	1
imperfect	5
imperfectly	2
imperial	4
implacable	1
implied	1
implores	1
imploring	1
imply	1
implying	1
impolite	2
impolitic	1
import	2
importance	2
important	9
imposed	2
imposing	3
impossible	3
imposture	1
impoverished	1
impress	2
impressed	12
impresses	1
impression	7
impressions	2
impressive	8
imprisoned	5
imprisonment	1
improper	1
improve	1
improved	1
improvement	6
improvements	1
improving	2
impudence	1
impulse	9
impulses	3
impunity	1
impure	1
in	1704
ina	2
inability	1
inadvertently	1
inanimate	2
incalculable	2
incapable	2
incapacity	1
incense	1
incessant	1
inch	2
inches	2
incident	6
incidents	4
incitement	1
inclined	3
inclining	1
include	2
included	2
including	1
incoherent	2
income	1
incomplete	1
incomprehensible	2
incongruity	3
inconsistency	1
incontrovertible	1
inconvenience	1
inconveniences	1
inconvenient	2
incorporated	1
increase	6
increased	6
increasing	5
incredible	4
incredulity	1
incubation	1
incursions	1
indebted	1
indecency	1
indeed	23
indefatigable	1
indented	1
independence	5
independent	1
index	5
indian	19
indiana	1
indians	25
indicate	2
indicated	3
indicates	2
indicating	2
indication	2
indications	1
indifference	5
indigent	1
indignation	5
indirectly	1
indisposed	1
indistinct	1
individual	22
individuals	7
induce	2
induced	2
indulge	2
indulged	1
indulgence	2
industrious	1
industriously	1
industry	3
inevitable	2
inevitably	2
inexpressible	2
inexpressibly	1
infamy	1
infancy	4
infant	10
infants	1
inference	2
inferior	1
inferiority	2
infernal	5
inferred	1
infest	1
infidel	1
infinite	32
infinitely	1
infinity	4
infirmity	2
influence	30
influences	20
influential	1
information	1
informed	8
ingenious	1
inglorious	1
ingratitude	1
ingredient	1
inhabitant	1
inhabitants	4
inhabited	3
inhabits	1
inherit	2
inheritance	1
inherited	1
inheriting	1
inimitable	2
initials	2
initiated	1
injudicious	1
injunction	2
injured	3
injurious	1
injury	2
injustice	4
ink	1
inlaid	1
inmate	2
inmates	2
inmost	6
inner	2
innocence	5
innocent	14
innovation	2
innumerable	6
inoffensive	1
inquire	4
inquired	8
inquirer	1
inquiries	1
inquiry	3
ins	1
insane	2
insanity	7
inscribed	8
inscription	2
inscriptions	2
insect	1
insects	2
insensibility	1
insensibly	1
inserted	1
inside	2
insight	6
insignificant	1
insist	1
insists	1
insomuch	2
inspecting	1
inspection	1
inspire	2
inspired	5
inspires	1
instance	3
instances	4
instant	3
instantaneous	1
instantly	6
instead	14
instil	1
instinct	8
instinctive	2
instincts	10
institution	1
institutions	4
instructed	1
instruction	1
instructive	1
instrument	9
instrumental	1
instruments	2
insufficient	1
insult	5
insulted	3
insulting	2
insurance	1
insurrection	1
intellect	10
intellectual	10
intelligence	1
intelligent	7
intemperance	1
intend	2
intended	7
intending	1
intends	1
intense	4
intensely	1
intensity	1
intent	1
intention	3
intently	4
intercede	1
intercession	1
intercourse	2
interest	15
interested	5
interesting	7
interests	2
interior	3
interludes	1
intermediate	1
interposed	1
interposition	1
interpreter	1
interrupted	2
interruption	1
interval	1
intervals	2
intervening	2
interview	4
interwoven	2
intimate	4
into	212
intolerable	2
intoxication	1
introduced	3
introduces	1
introducing	1
intrude	2
intruded	1
intrusion	1
invalid	1
invariable	1
invariably	1
invented	6
invention	1
inventions	3
inventive	1
invested	1
investigations	1
inveterate	2
invisible	9
invitation	2
invited	5
involuntarily	1
involved	5
involves	1
inward	21
inwardly	3
ireland	2
iris	2
irish	11
irishman	1
irishmen	1
irksome	1
iron	10
irons	2
irreconcilable	1
irregularly	1
irreverent	1
irritation	1
irving	2
is	844
isaac	5
island	37
islands	3
isle	2
israel	7
israelites	1
issue	2
issued	1
issuing	1
it	1033
ita	1
italian	5
italy	4
its	298
itself	50
iv	2
ix	3
jack	2
jacket	2
jacob	4
jaded	1
jagged	1
jamaica	1
james	2
jane	5
january	5
jar	1
jargon	2
jars	1
jealous	1
jealousy	2
jean	4
jehovah	4
jersey	1
jerusalem	6
jest	2
jesus	9
jet	4
jew	3
jewel	1
jewels	6
jewish	9
jews	29
joan	1
job	1
john	16
johnson	3
join	3
joined	3
joint	1
jointed	1
joke	4
jokes	2
joking	1
journal	3
joy	20
joyful	4
joyfully	1
joyous	6
juan	1
jubilee	1
judah	3
judaism	3
judea	6
judge	5
judged	1
judgement	3
judges	3
judging	1
judiciously	1
juicy	1
julia	11
july	4
jump	2
jumped	4
jumps	1
june	6
jungle	1
jupiter	2
juries	2
jury	1
just	23
justice	8
justifiable	1
justify	1
jutting	1
juvenile	1
kate	1
keen	8
keenly	2
keep	16
keeper	1
keeping	11
keeps	2
ken	1
kensington	1
kepler	1
kept	19
kettles	1
key	2
kick	1
kicks	2
kill	4
killed	6
killing	1
kills	3
kind	33
kindest	1
kindhearted	4
kindle	2
kindled	6
kindles	1
kindling	2
kindly	13
kindness	16
kindred	5
kinds	4
king	7
kingdom	4
kingdoms	1
kingly	1
kings	2
kirk	1
kiss	4
kissed	1
kissing	1
kitchen	2
knave	2
knavery	1
knavish	1
knee	2
kneel	1
kneeling	7
knees	5
knelt	1
knew	25
knife	6
knight	1
knives	2
knock	1
knocked	3
knot	1
know	77
knowest	3
knoweth	1
knowing	2
knowledge	10
known	17
knows	10
knox	1
koran	1
la	2
laborious	1
labour	7
laboured	1
labourer	1
labourers	4
labouring	1
labours	1
labyrinth	1
lace	1
lack	1
lad	10
ladder	3
ladders	1
laden	4
ladies	6
lads	1
lady	28
laid	18
lake	12
lamb	1
lambs	1
lame	1
lamentations	1
lamented	1
lamp	5
lamps	6
land	21
landed	2
landlord	1
lands	10
landscape	8
landscapes	1
lane	2
lanes	2
language	31
languages	3
languid	1
lantern	4
lap	5
lapland	1
lapse	3
lares	1
large	45
largely	3
larger	1
lark	1
lashed	2
lashes	1
lassitude	1
last	55
lasting	1
lastly	1
lasts	1
late	7
lately	8
lateral	2
latter	3
lattice	1
laud	1
laugh	9
laughed	4
laughing	4
laughter	5
launched	1
laurel	1
lava	1
law	39
lawful	1
lawgiver	1
laws	34
lawson	1
lawyer	4
lawyers	1
lay	12
lays	2
lazy	3
lead	6
leaden	1
leading	4
leads	4
leaf	6
leafless	2
leafy	1
leaned	5
leaning	1
leap	6
leaping	2
leaps	3
leapt	3
learn	15
learned	23
learning	2
least	19
leave	17
leaves	17
leaving	3
lecture	1
led	20
lee	1
leer	1
lees	1
left	29
legal	6
legend	1
legendary	1
legends	3
legislation	2
legislative	2
legislators	3
legislature	1
legislatures	1
legitimate	1
legs	4
len	1
length	2
lengthened	1
lenient	1
leo	1
leonard	1
leslie	1
less	32
lessen	1
lesson	6
lessons	2
lest	8
let	60
lets	1
letter	89
letters	152
level	11
li	1
liable	1
liars	1
lias	1
liberal	2
libertine	1
liberty	2
libraries	2
library	2
licence	1
licentious	1
lid	1
lie	15
lies	19
lieu	3
life	105
lifeless	4
lifted	3
light	61
lighted	6
lighter	2
lightly	2
lightning	10
lights	8
like	245
likely	5
likeness	5
likenesses	1
likes	1
likewise	19
lilies	1
lily	3
limbs	4
lime	2
limit	2
limited	2
limits	1
lincoln	1
line	7
linen	2
lines	8
linger	2
lingered	5
lingering	1
lingers	1
link	5
linked	2
links	2
linnets	1
lion	3
lip	4
lips	5
liquid	8
liquour	1
liquours	1
lire	1
lis	1
lisp	1
listen	6
listened	7
listening	5
listens	2
listless	1
literally	2
literature	5
little	161
littleness	1
littleton	1
live	32
lived	11
livelihood	1
livelong	2
lively	3
lives	4
living	19
lo	14
load	6
loaded	6
loads	1
loathing	1
loaves	1
local	3
localities	1
lock	1
locked	3
locks	2
lodged	1
lodgings	2
lofty	2
log	3
logic	1
london	9
lone	6
loneliness	4
lonely	4
long	75
longer	17
longing	2
longs	1
look	59
looked	51
looking	27
looks	14
loose	1
loosened	1
lord	11
lore	1
lorraine	1
lose	6
loser	1
losing	1
loss	4
losses	1
lost	14
lot	3
lothian	1
lots	2
lottery	1
lotus	1
loud	8
louder	1
loudly	1
louis	2
lounge	1
love	119
loved	18
lovel	1
loveless	1
loveliest	3
loveliness	3
lovely	16
lover	4
lovers	5
loves	11
loving	19
low	8
lower	3
lowered	1
lowers	1
lowest	3
loyalty	1
lt	1
lucid	1
luck	3
luckily	5
lucky	3
ludicrous	2
luminous	2
lunatic	2
lungs	3
lured	1
luther	1
luxuriant	1
luxury	3
lyceum	1
lying	8
ma'am	10
macdonald	8
machine	3
machinery	8
machines	1
mad	10
madam	2
madame	1
made	99
madness	2
madonna	1
madrid	2
mae	1
magic	8
magistrate	1
magnanimity	1
magnanimous	1
magnet	2
magnetic	5
magnetism	10
magnificence	3
magnificent	12
magnify	1
mahogany	2
mai	1
maid	1
maiden	4
maidens	2
maids	1
maimed	1
main	3
mainly	4
maintain	2
maintained	1
maintains	1
maintenance	1
majestic	7
majestically	1
majesty	6
major	6
major-general	1
majority	1
make	60
maker	2
makes	27
making	17
malay	1
male	1
malice	1
mammon	3
man	151
managed	2
manager	2
manhood	5
maniac	1
manifest	4
manifestation	1
manifestations	3
manifested	2
manifesting	1
manifold	5
mankind	8
manly	1
manner	10
manners	1
manoeuvres	2
mansion	7
mantle	4
mantled	1
mantles	6
manufacture	1
manufactured	2
manufacturing	1
manuscripts	3
many	83
maple	1
marat	1
marble	12
marbles	3
march	10
marched	1
marches	1
margin	3
maria	3
marie	1
marine	2
mark	4
marked	7
market	9
markets	1
marks	1
marriage	10
married	10
marries	1
marry	5
marseilles	1
marsh	1
marshals	2
marshes	2
marshy	1
martha	1
martial	1
martin	1
marvel	3
marvellous	4
marvellously	1
mary	9
masculine	1
mask	2
masks	2
mason	2
masquerade	2
mass	7
massa	2
massachusetts	3
massacre	2
masses	10
massive	2
master	6
masters	2
masthead	2
mat	1
match	2
matches	1
mate	3
material	8
maternal	1
mates	1
mathematicians	1
mathematics	1
matron	2
matted	1
matter	20
matters	3
matthews	2
matting	1
matured	1
maturer	1
maturity	1
maxims	8
may	99
may-day	3
maybe	3
mayest	3
mazes	2
mazy	1
me	303
mea	1
meadows	1
meal	1
mean	12
meanest	1
meaning	14
means	23
meant	3
meantime	3
meanwhile	5
measure	3
measured	4
measures	1
measuring	1
mechanic	1
mechanical	4
mechanism	1
medal	1
mediation	2
medicinal	2
medicine	2
medicines	1
medium	7
meek	5
meekly	3
meekness	1
meet	23
meeting	8
meetinghouse	1
meetings	6
meets	1
mein	2
melancholy	7
mellow	5
melodious	3
melody	10
melt	6
melted	3
melting	3
melts	1
member	1
members	4
memento	2
memorial	1
memorials	3
memories	2
memory	22
men	107
menial	1
mente	1
mention	3
mentioned	4
mentioning	1
mer	1
mercantile	1
mercenary	1
merchandise	1
merchant	7
merchants	4
merciful	2
mercifully	1
merciless	1
mercurial	1
mercury	1
mercy	7
mere	13
merely	16
merit	2
merits	1
merrily	1
merriment	2
merry	3
mes	1
mess	1
message	4
messages	1
messenger	2
messengers	2
messiah	2
messrs	1
met	17
metal	3
metallic	1
metals	1
metaphor	1
metaphors	1
methinks	2
method	1
methodist	3
methodists	3
metropolis	1
mettle	1
mice	1
michael	1
michaelmas	1
microscope	1
mid	2
midday	1
middle	4
midnight	8
midst	16
midsummer	2
might	83
mightier	2
mightiest	1
mightily	2
mighty	7
